Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
92.200000,ExampleTwo,Insert,326,B,1,3410.00,GFD,0.00,3411.00,3409.00,83.80,-1,1,81.80,-6.80,8.40,99,98
92.200000,ExampleTwo,Insert,327,S,1,3411.00,GFD,0.00,3411.00,3409.00,83.80,-1,1,81.80,-6.80,8.40,99,98
92.200000,ExampleOne,Fill,293,B,-1,3411.00,GFD,-0.34,3411.00,3411.00,-3261.64,-37,38,149.36,83.64,266.46,160,122
92.200000,ExampleOne,Hedge,,S,1,3411.50,,0.00,3411.00,3411.00,149.86,-38,38,149.86,83.64,266.46,160,122
92.200000,ExampleTwo,Fill,327,S,-1,3411.00,GFD,0.68,3411.00,3411.00,3494.12,-1,0,83.12,-6.12,8.40,99,99
92.200000,ExampleTwo,Hedge,,B,1,3411.50,,0.00,3411.00,3411.00,82.62,0,0,82.62,-6.12,8.40,99,99
92.200000,ExampleTwo,Tick,,,,,,0.00,3411.00,3411.00,82.62,0,0,82.62,-6.12,8.40,99,99
92.200000,ExampleOne,Tick,,,,,,0.00,3411.00,3411.00,149.86,-38,38,149.86,83.64,266.46,160,122
92.200000,ExampleTwo,Cancel,326,B,-1,3410.00,GFD,0.00,3411.00,3411.00,82.62,0,0,82.62,-6.12,8.40,99,99
92.200000,ExampleTwo,Insert,328,B,1,3411.00,GFD,0.00,3411.00,3411.00,82.62,0,0,82.62,-6.12,8.40,99,99
92.200000,ExampleTwo,Insert,329,S,1,3412.00,GFD,0.00,3411.00,3411.00,82.62,0,0,82.62,-6.12,8.40,99,99
92.200000,ExampleOne,Insert,295,B,1,3411.00,GFD,0.00,3411.00,3411.00,149.86,-38,38,149.86,83.64,266.46,160,122
92.200000,ExampleTwo,Tick,,,,,,0.00,3411.00,3411.00,82.62,0,0,82.62,-6.12,8.40,99,99
92.200000,ExampleOne,Tick,,,,,,0.00,3411.00,3411.00,149.86,-38,38,149.86,83.64,266.46,160,122
92.200000,ExampleTwo,Tick,,,,,,0.00,3411.00,3411.00,82.62,0,0,82.62,-6.12,8.40,99,99
92.200000,ExampleOne,Tick,,,,,,0.00,3411.00,3411.00,149.86,-38,38,149.86,83.64,266.46,160,122
92.271360,ExampleOne,Fill,294,S,-1,3412.00,GFD,-0.34,3411.00,3412.00,3562.20,-38,37,188.20,83.30,266.46,160,123
92.271360,ExampleOne,Hedge,,B,1,3411.50,,0.00,3411.00,3412.00,150.70,-37,37,187.70,83.30,266.46,160,123
92.528036,ExampleTwo,Fill,329,S,-1,3412.00,GFD,-0.34,3411.00,3412.00,3494.96,0,-1,82.96,-6.46,8.40,99,100
92.528036,ExampleTwo,Hedge,,B,1,3411.50,,0.00,3411.00,3412.00,83.46,1,-1,82.46,-6.46,8.40,99,100
92.861802,ExampleTwo,Fill,328,B,-1,3411.00,GFD,-0.34,3412.00,3411.00,-3327.20,1,0,84.80,-6.80,8.40,100,100
92.861802,ExampleTwo,Hedge,,S,1,3411.50,,0.00,3412.00,3411.00,84.30,0,0,84.30,-6.80,8.40,100,100
92.861802,ExampleOne,Fill,295,B,-1,3411.00,GFD,-0.34,3412.00,3411.00,-3259.96,-37,38,114.04,82.96,266.46,161,123
92.861802,ExampleOne,Hedge,,S,1,3411.50,,0.00,3412.00,3411.00,151.54,-38,38,113.54,82.96,266.46,161,123
92.950000,ExampleTwo,Tick,,,,,,0.00,3412.00,3411.00,84.30,0,0,84.30,-6.80,8.40,100,100
92.950000,ExampleOne,Tick,,,,,,0.00,3412.00,3411.00,151.54,-38,38,113.54,82.96,266.46,161,123
93.750000,ExampleTwo,Insert,330,B,1,3412.00,GFD,0.00,3412.00,3407.00,84.30,0,0,84.30,-6.80,8.40,100,100
93.750000,ExampleTwo,Fill,330,B,-1,3411.00,GFD,0.68,3412.00,3411.00,-3327.38,0,1,83.62,-6.12,8.40,101,100
93.750000,ExampleTwo,Hedge,,S,1,3411.50,,0.00,3412.00,3411.00,84.12,-1,1,83.12,-6.12,8.40,101,100
93.750000,ExampleTwo,Insert,331,S,1,3413.00,GFD,0.00,3412.00,3411.00,84.12,-1,1,83.12,-6.12,8.40,101,100
93.750000,ExampleOne,Insert,296,B,1,3412.00,GFD,0.00,3412.00,3411.00,151.54,-38,38,113.54,82.96,266.46,161,123
93.750000,ExampleOne,Fill,296,B,-1,3411.00,GFD,0.68,3412.00,3411.00,-3260.14,-38,39,112.86,83.64,266.46,162,123
93.750000,ExampleOne,Hedge,,S,1,3411.50,,0.00,3412.00,3411.00,151.36,-39,39,112.36,83.64,266.46,162,123
93.750000,ExampleOne,Insert,297,S,1,3413.00,GFD,0.00,3412.00,3411.00,151.36,-39,39,112.36,83.64,266.46,162,123
93.750000,ExampleTwo,Tick,,,,,,0.00,3412.00,3411.00,84.12,-1,1,83.12,-6.12,8.40,101,100
93.750000,ExampleOne,Tick,,,,,,0.00,3412.00,3411.00,151.36,-39,39,112.36,83.64,266.46,162,123
93.750000,ExampleTwo,Cancel,331,S,-1,3413.00,GFD,0.00,3412.00,3411.00,84.12,-1,1,83.12,-6.12,8.40,101,100
93.750000,ExampleTwo,Insert,332,B,1,3410.00,GFD,0.00,3412.00,3411.00,84.12,-1,1,83.12,-6.12,8.40,101,100
93.750000,ExampleTwo,Insert,333,S,1,3411.00,GFD,0.00,3412.00,3411.00,84.12,-1,1,83.12,-6.12,8.40,101,100
93.750000,ExampleOne,Cancel,297,S,-1,3413.00,GFD,0.00,3412.00,3411.00,151.36,-39,39,112.36,83.64,266.46,162,123
93.750000,ExampleOne,Insert,298,B,1,3411.00,GFD,0.00,3412.00,3411.00,151.36,-39,39,112.36,83.64,266.46,162,123
93.750000,ExampleOne,Fill,298,B,-1,3411.00,GFD,0.68,3412.00,3411.00,-3260.32,-39,40,111.68,84.32,266.46,163,123
93.750000,ExampleOne,Hedge,,S,1,3411.50,,0.00,3412.00,3411.00,151.18,-40,40,111.18,84.32,266.46,163,123
93.750000,ExampleOne,Insert,299,S,1,3412.00,GFD,0.00,3412.00,3411.00,151.18,-40,40,111.18,84.32,266.46,163,123
93.983922,ExampleTwo,Fill,332,B,-1,3410.00,GFD,-0.34,3411.00,3410.00,-3325.54,-1,2,83.46,-6.46,8.40,102,100
93.983922,ExampleTwo,Hedge,,S,1,3411.50,,0.00,3411.00,3410.00,85.96,-2,2,83.96,-6.46,8.40,102,100
94.550000,ExampleTwo,Tick,,,,,,0.00,3411.00,3411.00,85.96,-2,2,85.96,-6.46,8.40,102,100
94.550000,ExampleOne,Tick,,,,,,0.00,3411.00,3411.00,151.18,-40,40,151.18,84.32,266.46,163,123
94.550000,ExampleTwo,Cancel,333,S,-1,3411.00,GFD,0.00,3411.00,3411.00,85.96,-2,2,85.96,-6.46,8.40,102,100
94.550000,ExampleTwo,Insert,334,B,1,3408.00,GFD,0.00,3411.00,3411.00,85.96,-2,2,85.96,-6.46,8.40,102,100
94.550000,ExampleTwo,Insert,335,S,1,3409.00,GFD,0.00,3411.00,3411.00,85.96,-2,2,85.96,-6.46,8.40,102,100
94.550000,ExampleOne,Cancel,299,S,-1,3412.00,GFD,0.00,3411.00,3411.00,151.18,-40,40,151.18,84.32,266.46,163,123
94.550000,ExampleOne,Insert,300,B,1,3410.00,GFD,0.00,3411.00,3411.00,151.18,-40,40,151.18,84.32,266.46,163,123
94.550000,ExampleTwo,Fill,335,S,-1,3409.00,GFD,-0.34,3411.00,3409.00,3495.30,-2,1,82.30,-6.80,8.40,102,101
94.550000,ExampleTwo,Hedge,,B,1,3410.50,,0.00,3411.00,3409.00,84.80,-1,1,82.80,-6.80,8.40,102,101
94.550000,ExampleOne,Fill,300,B,-1,3409.00,GFD,0.68,3411.00,3409.00,-3258.50,-40,41,70.50,85.00,266.46,164,123
94.550000,ExampleOne,Hedge,,S,1,3410.50,,0.00,3411.00,3409.00,152.00,-41,41,70.00,85.00,266.46,164,123
94.550000,ExampleOne,Insert,301,S,1,3411.00,GFD,0.00,3411.00,3409.00,152.00,-41,41,70.00,85.00,266.46,164,123
94.550000,ExampleTwo,Tick,,,,,,0.00,3411.00,3409.00,84.80,-1,1,82.80,-6.80,8.40,102,101
94.550000,ExampleOne,Tick,,,,,,0.00,3411.00,3409.00,152.00,-41,41,70.00,85.00,266.46,164,123
94.550000,ExampleTwo,Cancel,334,B,-1,3408.00,GFD,0.00,3411.00,3409.00,84.80,-1,1,82.80,-6.80,8.40,102,101
94.550000,ExampleTwo,Tick,,,,,,0.00,3411.00,3409.00,84.80,-1,1,82.80,-6.80,8.40,102,101
94.550000,ExampleOne,Tick,,,,,,0.00,3411.00,3409.00,152.00,-41,41,70.00,85.00,266.46,164,123
94.550000,ExampleTwo,Insert,336,B,1,3409.00,GFD,0.00,3411.00,3409.00,84.80,-1,1,82.80,-6.80,8.40,102,101
94.550000,ExampleTwo,Insert,337,S,1,3410.00,GFD,0.00,3411.00,3409.00,84.80,-1,1,82.80,-6.80,8.40,102,101
94.550000,ExampleOne,Insert,302,B,1,3410.00,GFD,0.00,3411.00,3409.00,152.00,-41,41,70.00,85.00,266.46,164,123
94.550000,ExampleOne,Fill,302,B,-1,3410.00,GFD,0.68,3411.00,3410.00,-3258.68,-41,42,110.32,85.68,266.46,165,123
94.550000,ExampleOne,Hedge,,S,1,3410.50,,0.00,3411.00,3410.00,151.82,-42,42,109.82,85.68,266.46,165,123
94.550000,ExampleTwo,Tick,,,,,,0.00,3411.00,3410.00,84.80,-1,1,83.80,-6.80,8.40,102,101
94.550000,ExampleOne,Tick,,,,,,0.00,3411.00,3410.00,151.82,-42,42,109.82,85.68,266.46,165,123
94.550000,ExampleOne,Insert,303,B,1,3410.00,GFD,0.00,3411.00,3410.00,151.82,-42,42,109.82,85.68,266.46,165,123
94.550000,ExampleOne,Fill,303,B,-1,3410.00,GFD,0.68,3411.00,3410.00,-3258.86,-42,43,109.14,86.36,266.46,166,123
94.550000,ExampleOne,Hedge,,S,1,3410.50,,0.00,3411.00,3410.00,151.64,-43,43,108.64,86.36,266.46,166,123
94.550000,ExampleTwo,Tick,,,,,,0.00,3411.00,3410.00,84.80,-1,1,83.80,-6.80,8.40,102,101
94.550000,ExampleOne,Tick,,,,,,0.00,3411.00,3410.00,151.64,-43,43,108.64,86.36,266.46,166,123
94.550000,ExampleOne,Insert,304,B,1,3410.00,GFD,0.00,3411.00,3410.00,151.64,-43,43,108.64,86.36,266.46,166,123
94.550000,ExampleOne,Fill,304,B,-1,3410.00,GFD,0.68,3411.00,3410.00,-3259.04,-43,44,107.96,87.04,266.46,167,123
94.550000,ExampleOne,Hedge,,S,1,3410.50,,0.00,3411.00,3410.00,151.46,-44,44,107.46,87.04,266.46,167,123
94.550000,ExampleTwo,Tick,,,,,,0.00,3411.00,3410.00,84.80,-1,1,83.80,-6.80,8.40,102,101
94.550000,ExampleOne,Tick,,,,,,0.00,3411.00,3410.00,151.46,-44,44,107.46,87.04,266.46,167,123
94.688985,ExampleTwo,Fill,336,B,-1,3409.00,GFD,-0.34,3411.00,3409.00,-3323.86,-1,2,83.14,-7.14,8.40,103,101
94.688985,ExampleTwo,Hedge,,S,1,3410.50,,0.00,3411.00,3409.00,86.64,-2,2,82.64,-7.14,8.40,103,101
95.300000,ExampleOne,Insert,305,B,1,3410.00,GFD,0.00,3411.00,3408.00,151.46,-44,44,107.46,87.04,266.46,167,123
95.300000,ExampleOne,Fill,305,B,-1,3408.00,GFD,0.68,3411.00,3408.00,-3257.22,-44,45,18.78,87.72,266.46,168,123
95.300000,ExampleOne,Hedge,,S,1,3410.50,,0.00,3411.00,3408.00,153.28,-45,45,18.28,87.72,266.46,168,123
95.300000,ExampleTwo,Tick,,,,,,0.00,3411.00,3408.00,86.64,-2,2,80.64,-7.14,8.40,103,101
95.300000,ExampleOne,Tick,,,,,,0.00,3411.00,3408.00,153.28,-45,45,18.28,87.72,266.46,168,123
95.300000,ExampleTwo,Cancel,337,S,-1,3410.00,GFD,0.00,3411.00,3408.00,86.64,-2,2,80.64,-7.14,8.40,103,101
95.300000,ExampleTwo,Insert,338,B,1,3408.00,GFD,0.00,3411.00,3408.00,86.64,-2,2,80.64,-7.14,8.40,103,101
95.300000,ExampleTwo,Fill,338,B,-1,3408.00,GFD,0.68,3411.00,3408.00,-3322.04,-2,3,79.96,-6.46,8.40,104,101
95.300000,ExampleTwo,Hedge,,S,1,3410.50,,0.00,3411.00,3408.00,88.46,-3,3,79.46,-6.46,8.40,104,101
95.300000,ExampleTwo,Insert,339,S,1,3409.00,GFD,0.00,3411.00,3408.00,88.46,-3,3,79.46,-6.46,8.40,104,101
95.300000,ExampleOne,Insert,306,B,1,3410.00,GFD,0.00,3411.00,3408.00,153.28,-45,45,18.28,87.72,266.46,168,123
95.300000,ExampleOne,Fill,306,B,-1,3408.00,GFD,0.68,3411.00,3408.00,-3255.40,-45,46,17.60,88.40,266.46,169,123
95.300000,ExampleOne,Hedge,,S,1,3410.50,,0.00,3411.00,3408.00,155.10,-46,46,17.10,88.40,266.46,169,123
95.300000,ExampleTwo,Tick,,,,,,0.00,3411.00,3408.00,88.46,-3,3,79.46,-6.46,8.40,104,101
95.300000,ExampleOne,Tick,,,,,,0.00,3411.00,3408.00,155.10,-46,46,17.10,88.40,266.46,169,123
95.300000,ExampleTwo,Cancel,339,S,-1,3409.00,GFD,0.00,3411.00,3408.00,88.46,-3,3,79.46,-6.46,8.40,104,101
95.300000,ExampleTwo,Insert,340,B,1,3407.00,GFD,0.00,3411.00,3408.00,88.46,-3,3,79.46,-6.46,8.40,104,101
95.300000,ExampleTwo,Insert,341,S,1,3408.00,GFD,0.00,3411.00,3408.00,88.46,-3,3,79.46,-6.46,8.40,104,101
95.300000,ExampleOne,Insert,307,B,1,3410.00,GFD,0.00,3411.00,3408.00,155.10,-46,46,17.10,88.40,266.46,169,123
95.300000,ExampleOne,Fill,307,B,-1,3408.00,GFD,0.68,3411.00,3408.00,-3253.58,-46,47,16.42,89.08,266.46,170,123
95.300000,ExampleOne,Hedge,,S,1,3410.50,,0.00,3411.00,3408.00,156.92,-47,47,15.92,89.08,266.46,170,123
95.300000,ExampleTwo,Tick,,,,,,0.00,3411.00,3408.00,88.46,-3,3,79.46,-6.46,8.40,104,101
95.300000,ExampleOne,Tick,,,,,,0.00,3411.00,3408.00,156.92,-47,47,15.92,89.08,266.46,170,123
95.300000,ExampleOne,Insert,308,B,1,3410.00,GFD,0.00,3411.00,3408.00,156.92,-47,47,15.92,89.08,266.46,170,123
95.300000,ExampleTwo,Fill,341,S,-1,3408.00,GFD,-0.34,3411.00,3408.00,3496.80,-3,2,79.80,-6.80,8.40,104,102
95.300000,ExampleTwo,Hedge,,B,1,3410.50,,0.00,3411.00,3408.00,86.30,-2,2,80.30,-6.80,8.40,104,102
95.300000,ExampleOne,Fill,308,B,-1,3408.00,GFD,0.68,3411.00,3408.00,-3251.76,-47,48,15.24,89.76,266.46,171,123
95.300000,ExampleOne,Hedge,,S,1,3410.50,,0.00,3411.00,3408.00,158.74,-48,48,14.74,89.76,266.46,171,123
95.300000,ExampleTwo,Tick,,,,,,0.00,3411.00,3408.00,86.30,-2,2,80.30,-6.80,8.40,104,102
95.300000,ExampleOne,Tick,,,,,,0.00,3411.00,3408.00,158.74,-48,48,14.74,89.76,266.46,171,123
95.300000,ExampleTwo,Cancel,340,B,-1,3407.00,GFD,0.00,3411.00,3408.00,86.30,-2,2,80.30,-6.80,8.40,104,102
95.300000,ExampleTwo,Insert,342,B,1,3408.00,GFD,0.00,3411.00,3408.00,86.30,-2,2,80.30,-6.80,8.40,104,102
95.300000,ExampleTwo,Insert,343,S,1,3409.00,GFD,0.00,3411.00,3408.00,86.30,-2,2,80.30,-6.80,8.40,104,102
95.300000,ExampleOne,Insert,309,B,1,3410.00,GFD,0.00,3411.00,3408.00,158.74,-48,48,14.74,89.76,266.46,171,123
95.300000,ExampleOne,Fill,309,B,-1,3409.00,GFD,0.68,3411.00,3409.00,-3250.94,-48,49,62.06,90.44,266.46,172,123
95.300000,ExampleOne,Hedge,,S,1,3410.50,,0.00,3411.00,3409.00,159.56,-49,49,61.56,90.44,266.46,172,123
95.300000,ExampleTwo,Tick,,,,,,0.00,3411.00,3409.00,86.30,-2,2,82.30,-6.80,8.40,104,102
95.300000,ExampleOne,Tick,,,,,,0.00,3411.00,3409.00,159.56,-49,49,61.56,90.44,266.46,172,123
95.300000,ExampleOne,Insert,310,B,1,3410.00,GFD,0.00,3411.00,3409.00,159.56,-49,49,61.56,90.44,266.46,172,123
95.300000,ExampleOne,Fill,310,B,-1,3409.00,GFD,0.68,3411.00,3409.00,-3250.12,-49,50,60.88,91.12,266.46,173,123
95.300000,ExampleOne,Hedge,,S,1,3410.50,,0.00,3411.00,3409.00,160.38,-50,50,60.38,91.12,266.46,173,123
95.300000,ExampleTwo,Tick,,,,,,0.00,3411.00,3409.00,86.30,-2,2,82.30,-6.80,8.40,104,102
95.300000,ExampleOne,Tick,,,,,,0.00,3411.00,3409.00,160.38,-50,50,60.38,91.12,266.46,173,123
95.300000,ExampleOne,Insert,311,B,1,3410.00,GFD,0.00,3411.00,3409.00,160.38,-50,50,60.38,91.12,266.46,173,123
95.300000,ExampleTwo,Fill,343,S,-1,3409.00,GFD,-0.34,3411.00,3409.00,3495.64,-2,1,82.64,-7.14,8.40,104,103
95.300000,ExampleTwo,Hedge,,B,1,3410.50,,0.00,3411.00,3409.00,85.14,-1,1,83.14,-7.14,8.40,104,103
95.300000,ExampleOne,Fill,311,B,-1,3409.00,GFD,0.68,3411.00,3409.00,-3249.30,-50,51,59.70,91.80,266.46,174,123
95.300000,ExampleOne,Hedge,,S,1,3410.50,,0.00,3411.00,3409.00,161.20,-51,51,59.20,91.80,266.46,174,123
95.300000,ExampleTwo,Tick,,,,,,0.00,3411.00,3409.00,85.14,-1,1,83.14,-7.14,8.40,104,103
95.300000,ExampleOne,Tick,,,,,,0.00,3411.00,3409.00,161.20,-51,51,59.20,91.80,266.46,174,123
95.301834,ExampleTwo,Fill,342,B,-1,3408.00,GFD,-0.34,3411.00,3408.00,-3322.52,-1,2,82.48,-7.48,8.40,105,103
95.301834,ExampleTwo,Hedge,,S,1,3410.50,,0.00,3411.00,3408.00,87.98,-2,2,81.98,-7.48,8.40,105,103
95.966343,ExampleOne,Fill,301,S,-1,3411.00,GFD,-0.34,3411.00,3411.00,3572.54,-51,50,161.54,91.46,266.46,174,124
95.966343,ExampleOne,Hedge,,B,1,3410.50,,0.00,3411.00,3411.00,162.04,-50,50,162.04,91.46,266.46,174,124
96.100000,ExampleTwo,Insert,344,B,1,3409.00,GFD,0.00,3411.00,3406.00,87.98,-2,2,81.98,-7.48,8.40,105,103
96.100000,ExampleTwo,Insert,345,S,1,3410.00,GFD,0.00,3411.00,3406.00,87.98,-2,2,81.98,-7.48,8.40,105,103
96.100000,ExampleOne,Insert,312,B,1,3410.00,GFD,0.00,3411.00,3406.00,162.04,-50,50,162.04,91.46,266.46,174,124
96.100000,ExampleTwo,Fill,345,S,-1,3410.00,GFD,-0.34,3411.00,3410.00,3498.32,-2,1,86.32,-7.82,8.40,105,104
96.100000,ExampleTwo,Hedge,,B,1,3410.50,,0.00,3411.00,3410.00,87.82,-1,1,86.82,-7.82,8.40,105,104
96.100000,ExampleOne,Fill,312,B,-1,3410.00,GFD,0.68,3411.00,3410.00,-3248.64,-50,51,111.36,92.14,266.46,175,124
96.100000,ExampleOne,Hedge,,S,1,3410.50,,0.00,3411.00,3410.00,161.86,-51,51,110.86,92.14,266.46,175,124
96.100000,ExampleTwo,Tick,,,,,,0.00,3411.00,3410.00,87.82,-1,1,86.82,-7.82,8.40,105,104
96.100000,ExampleOne,Tick,,,,,,0.00,3411.00,3410.00,161.86,-51,51,110.86,92.14,266.46,175,124
96.100000,ExampleTwo,Insert,346,S,1,3410.00,GFD,0.00,3411.00,3410.00,87.82,-1,1,86.82,-7.82,8.40,105,104
96.100000,ExampleTwo,Tick,,,,,,0.00,3411.00,3410.00,87.82,-1,1,86.82,-7.82,8.40,105,104
96.100000,ExampleOne,Tick,,,,,,0.00,3411.00,3410.00,161.86,-51,51,110.86,92.14,266.46,175,124
96.100000,ExampleOne,Insert,313,B,1,3410.00,GFD,0.00,3411.00,3410.00,161.86,-51,51,110.86,92.14,266.46,175,124
96.100000,ExampleTwo,Fill,346,S,-1,3410.00,GFD,-0.34,3411.00,3410.00,3498.16,-1,0,87.16,-8.16,8.40,105,105
96.100000,ExampleTwo,Hedge,,B,1,3410.50,,0.00,3411.00,3410.00,87.66,0,0,87.66,-8.16,8.40,105,105
96.100000,ExampleOne,Fill,313,B,-1,3410.00,GFD,0.68,3411.00,3410.00,-3248.82,-51,52,110.18,92.82,266.46,176,124
96.100000,ExampleOne,Hedge,,S,1,3410.50,,0.00,3411.00,3410.00,161.68,-52,52,109.68,92.82,266.46,176,124
96.100000,ExampleOne,Insert,314,S,1,3411.00,GFD,0.00,3411.00,3410.00,161.68,-52,52,109.68,92.82,266.46,176,124
96.100000,ExampleTwo,Tick,,,,,,0.00,3411.00,3410.00,87.66,0,0,87.66,-8.16,8.40,105,105
96.100000,ExampleOne,Tick,,,,,,0.00,3411.00,3410.00,161.68,-52,52,109.68,92.82,266.46,176,124
96.100000,ExampleTwo,Cancel,344,B,-1,3409.00,GFD,0.00,3411.00,3410.00,87.66,0,0,87.66,-8.16,8.40,105,105
96.100000,ExampleTwo,Insert,347,B,1,3410.00,GFD,0.00,3411.00,3410.00,87.66,0,0,87.66,-8.16,8.40,105,105
96.100000,ExampleTwo,Insert,348,S,1,3411.00,GFD,0.00,3411.00,3410.00,87.66,0,0,87.66,-8.16,8.40,105,105
96.100000,ExampleOne,Insert,315,B,1,3410.00,GFD,0.00,3411.00,3410.00,161.68,-52,52,109.68,92.82,266.46,176,124
96.100000,ExampleTwo,Tick,,,,,,0.00,3411.00,3410.00,87.66,0,0,87.66,-8.16,8.40,105,105
96.100000,ExampleOne,Tick,,,,,,0.00,3411.00,3410.00,161.68,-52,52,109.68,92.82,266.46,176,124
96.100000,ExampleTwo,Tick,,,,,,0.00,3411.00,3410.00,87.66,0,0,87.66,-8.16,8.40,105,105
96.100000,ExampleOne,Tick,,,,,,0.00,3411.00,3410.00,161.68,-52,52,109.68,92.82,266.46,176,124
96.213864,ExampleOne,Fill,314,S,-1,3411.00,GFD,-0.34,3411.00,3411.00,3573.02,-52,51,162.02,92.48,266.46,176,125
96.213864,ExampleOne,Hedge,,B,1,3410.50,,0.00,3411.00,3411.00,162.52,-51,51,162.52,92.48,266.46,176,125
96.213864,ExampleTwo,Fill,348,S,-1,3411.00,GFD,-0.34,3411.00,3411.00,3499.00,0,-1,88.00,-8.50,8.40,105,106
96.213864,ExampleTwo,Hedge,,B,1,3410.50,,0.00,3411.00,3411.00,88.50,1,-1,88.50,-8.50,8.40,105,106
96.732157,ExampleTwo,Fill,347,B,-1,3410.00,GFD,-0.34,3410.00,3410.00,-3321.16,1,0,88.84,-8.84,8.40,106,106
96.732157,ExampleTwo,Hedge,,S,1,3410.50,,0.00,3410.00,3410.00,89.34,0,0,89.34,-8.84,8.40,106,106
96.732157,ExampleOne,Fill,315,B,-1,3410.00,GFD,-0.34,3410.00,3410.00,-3247.14,-51,52,162.86,92.14,266.46,177,125
96.732157,ExampleOne,Hedge,,S,1,3410.50,,0.00,3410.00,3410.00,163.36,-52,52,163.36,92.14,266.46,177,125
96.850000,ExampleTwo,Tick,,,,,,0.00,3410.00,3407.00,89.34,0,0,89.34,-8.84,8.40,106,106
96.850000,ExampleOne,Tick,,,,,,0.00,3410.00,3407.00,163.36,-52,52,7.36,92.14,266.46,177,125
96.850000,ExampleTwo,Insert,349,B,1,3410.00,GFD,0.00,3410.00,3407.00,89.34,0,0,89.34,-8.84,8.40,106,106
96.850000,ExampleTwo,Fill,349,B,-1,3410.00,GFD,0.68,3410.00,3410.00,-3321.34,0,1,88.66,-8.16,8.40,107,106
96.850000,ExampleTwo,Hedge,,S,1,3410.50,,0.00,3410.00,3410.00,89.16,-1,1,89.16,-8.16,8.40,107,106
96.850000,ExampleTwo,Insert,350,S,1,3411.00,GFD,0.00,3410.00,3410.00,89.16,-1,1,89.16,-8.16,8.40,107,106
96.850000,ExampleOne,Insert,316,B,1,3410.00,GFD,0.00,3410.00,3410.00,163.36,-52,52,7.36,92.14,266.46,177,125
96.850000,ExampleOne,Fill,316,B,-1,3410.00,GFD,0.68,3410.00,3410.00,-3247.32,-52,53,162.68,92.82,266.46,178,125
96.850000,ExampleOne,Hedge,,S,1,3410.50,,0.00,3410.00,3410.00,163.18,-53,53,163.18,92.82,266.46,178,125
96.850000,ExampleOne,Insert,317,S,1,3411.00,GFD,0.00,3410.00,3410.00,163.18,-53,53,163.18,92.82,266.46,178,125
96.850000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,89.16,-1,1,89.16,-8.16,8.40,107,106
96.850000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,163.18,-53,53,163.18,92.82,266.46,178,125
96.850000,ExampleTwo,Cancel,350,S,-1,3411.00,GFD,0.00,3410.00,3410.00,89.16,-1,1,89.16,-8.16,8.40,107,106
96.850000,ExampleTwo,Insert,351,B,1,3409.00,GFD,0.00,3410.00,3410.00,89.16,-1,1,89.16,-8.16,8.40,107,106
96.850000,ExampleTwo,Insert,352,S,1,3410.00,GFD,0.00,3410.00,3410.00,89.16,-1,1,89.16,-8.16,8.40,107,106
96.850000,ExampleOne,Insert,318,B,1,3410.00,GFD,0.00,3410.00,3410.00,163.18,-53,53,163.18,92.82,266.46,178,125
96.850000,ExampleOne,Fill,318,B,-1,3410.00,GFD,0.68,3410.00,3410.00,-3247.50,-53,54,162.50,93.50,266.46,179,125
96.850000,ExampleOne,Hedge,,S,1,3410.50,,0.00,3410.00,3410.00,163.00,-54,54,163.00,93.50,266.46,179,125
96.850000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,89.16,-1,1,89.16,-8.16,8.40,107,106
96.850000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,163.00,-54,54,163.00,93.50,266.46,179,125
96.850000,ExampleOne,Insert,319,B,1,3410.00,GFD,0.00,3410.00,3410.00,163.00,-54,54,163.00,93.50,266.46,179,125
96.850000,ExampleOne,Fill,319,B,-1,3410.00,GFD,0.68,3410.00,3410.00,-3247.68,-54,55,162.32,94.18,266.46,180,125
96.850000,ExampleOne,Hedge,,S,1,3410.50,,0.00,3410.00,3410.00,162.82,-55,55,162.82,94.18,266.46,180,125
97.100334,ExampleTwo,Fill,351,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3319.50,-1,2,88.50,-8.50,8.40,108,106
97.100334,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,90.00,-2,2,88.00,-8.50,8.40,108,106
97.219868,ExampleTwo,Fill,352,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3500.34,-2,1,90.34,-8.84,8.40,108,107
97.219868,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,90.84,-1,1,90.84,-8.84,8.40,108,107
97.219868,ExampleOne,Fill,317,S,-1,3411.00,GFD,-0.34,3410.00,3411.00,3574.16,-55,54,218.16,93.84,266.46,180,126
97.219868,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,164.66,-54,54,218.66,93.84,266.46,180,126
97.650000,ExampleTwo,Tick,,,,,,0.00,3408.00,3414.00,90.84,-1,1,96.84,-8.84,8.40,108,107
97.650000,ExampleOne,Tick,,,,,,0.00,3408.00,3414.00,164.66,-54,54,488.66,93.84,266.46,180,126
